codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao,vento_rajada,radiacao,precipitacao
A242,18/04/2019,09,23.5,23.6,23.5,100,100,100,23.5,23.6,23.5,1008.9,1008.9,1008.8,0.4,103,1.0,-1.91,0.0
A242,18/04/2019,10,23.3,23.5,23.2,100,100,100,23.3,23.5,23.2,1009.5,1009.5,1008.9,0.4,93,1.1,55.99,0.0
A242,18/04/2019,11,25.1,25.1,23.3,100,100,100,25.1,25.1,23.4,1010.7,1010.7,1009.5,0.2,153,0.6,548.1,0.0
A242,18/04/2019,14,29.5,29.5,27.7,73,85,72,24.2,25.6,23.3,1011.6,1012.1,1011.6,1.5,84,5.3,2476.,0.0
A242,18/04/2019,12,26.5,26.7,25.1,88,100,88,24.4,25.8,24.2,1011.5,1011.5,1010.6,1.8,43,4.6,1532.,0.0
A242,18/04/2019,13,27.8,28.1,26.5,82,89,80,24.5,25.3,24.0,1011.9,1012.0,1011.5,1.5,53,5.4,2153.,0.0
A242,18/04/2019,15,30.4,30.7,29.3,65,74,65,23.1,24.6,23.1,1011.0,1011.7,1011.0,2.6,39,5.5,2717.,0.0
A242,18/04/2019,16,30.3,31.1,29.8,70,73,62,24.2,24.7,22.6,1009.9,1011.0,1009.9,1.7,63,5.5,1912.,0.0
A242,18/04/2019,17,30.0,31.4,30.0,70,71,63,23.9,24.7,23.0,1008.9,1009.9,1008.9,2.1,39,6.1,2147.,0.0
A242,18/04/2019,18,30.8,31.4,29.8,68,72,63,24.1,24.7,23.3,1008.0,1008.9,1008.0,2.9,21,6.4,2638.,0.0
A242,18/04/2019,19,27.7,31.2,27.7,90,91,65,26.0,26.4,23.6,1007.8,1008.0,1007.7,1.1,84,6.1,1417.,0.4
A242,18/04/2019,20,26.6,29.5,26.6,92,92,76,25.3,26.0,24.0,1007.6,1007.8,1007.4,1.2,59,7.8,884.0,2.4
A242,18/04/2019,21,26.7,27.6,26.6,88,94,85,24.5,26.1,24.4,1007.8,1007.8,1007.5,1.8,57,6.1,399.1,0.0
A242,18/04/2019,22,25.4,26.8,25.4,97,97,87,24.8,25.1,24.2,1008.3,1008.3,1007.8,0.8,60,4.5,33.28,0.0
A242,18/04/2019,23,24.9,25.4,24.9,98,98,97,24.5,24.8,24.5,1008.9,1008.9,1008.3,0.7,63,1.4,-3.28,0.0
A242,19/04/2019,00,24.5,24.9,24.5,100,100,98,24.5,24.8,24.5,1010.0,1010.0,1008.9,0.4,127,1.2,-3.03,0.0
A242,19/04/2019,01,24.2,24.5,24.2,100,100,100,24.2,24.5,24.2,1010.9,1010.9,1010.0,0.5,124,1.6,-2.62,0.0
A242,19/04/2019,02,24.0,24.2,24.0,100,100,100,24.0,24.2,24.0,1011.2,1011.2,1010.9,0.8,142,1.4,-2.61,0.0
A242,19/04/2019,03,23.9,24.0,23.8,100,100,100,23.9,24.0,23.8,1010.9,1011.2,1010.8,0.6,138,1.4,-2.49,0.0
A242,19/04/2019,04,24.0,24.0,23.9,100,100,100,24.0,24.0,23.9,1010.5,1010.9,1010.4,0.7,143,1.0,-1.22,0.0
A242,19/04/2019,05,24.1,24.3,24.0,100,100,100,24.1,24.3,24.0,1010.2,1010.5,1010.1,1.3,65,3.6,-0.86,0.4
A242,19/04/2019,06,23.8,24.1,23.7,100,100,100,23.8,24.1,23.7,1009.8,1010.2,1009.8,0.8,83,5.1,-0.45,2.4
A242,19/04/2019,07,23.8,23.9,23.8,100,100,100,23.8,23.9,23.8,1009.3,1009.8,1009.2,0.4,119,2.9,-1.76,0.2
A242,19/04/2019,08,23.8,23.8,23.7,100,100,100,23.8,23.8,23.7,1009.5,1009.5,1009.1,0.3,70,2.9,-1.63,0.2
A242,19/04/2019,09,23.7,23.9,23.7,100,100,100,23.7,23.8,23.7,1010.0,1010.0,1009.5,1.7,57,5.9,-0.14,2.2
A242,19/04/2019,10,23.8,23.8,23.4,100,100,100,23.8,23.8,23.4,1010.6,1010.6,1010.0,0.5,37,8.7,7.411,23.8
A242,19/04/2019,14,25.1,25.2,24.6,100,100,100,25.1,25.2,24.6,1013.0,1013.5,1012.8,0.6,215,4.5,255.7,0.4
A242,19/04/2019,11,24.6,24.6,23.8,100,100,100,24.6,24.6,23.8,1011.6,1011.6,1010.6,0.3,191,1.1,171.3,0.2
A242,19/04/2019,12,24.9,25.0,24.6,100,100,100,24.9,25.0,24.6,1012.7,1012.7,1011.6,0.2,214,1.6,258.6,0.4
A242,19/04/2019,13,24.9,25.5,24.8,100,100,97,24.9,25.5,24.7,1013.5,1013.5,1012.7,1.1,20,4.5,530.4,9.0
A242,19/04/2019,15,25.5,25.6,25.0,97,100,97,24.9,25.6,24.9,1012.8,1013.1,1012.8,0.5,289,1.6,405.1,0.0
A242,19/04/2019,16,25.9,26.2,25.2,97,97,95,25.4,25.7,24.6,1011.8,1012.9,1011.8,0.4,119,1.9,686.4,1.6
A242,19/04/2019,17,25.7,26.0,25.5,96,100,95,24.9,26.0,24.8,1010.4,1011.9,1010.4,0.5,44,2.5,617.6,4.4
A242,19/04/2019,18,26.2,26.4,25.7,96,97,94,25.5,25.6,24.9,1009.6,1010.4,1009.6,0.8,36,4.8,1026.,0.6
A242,19/04/2019,19,25.9,26.4,25.8,97,97,95,25.4,25.6,24.9,1008.8,1009.6,1008.7,0.5,71,2.6,299.5,2.0
A242,19/04/2019,20,25.4,25.9,25.4,96,100,96,24.7,25.9,24.7,1008.9,1008.9,1008.7,1.5,35,3.2,210.0,0.0
A242,19/04/2019,21,25.2,25.5,25.2,97,97,96,24.7,24.9,24.5,1009.0,1009.1,1008.9,0.9,46,3.2,145.9,0.0
A242,19/04/2019,22,24.8,25.2,24.8,100,100,97,24.8,25.0,24.6,1009.7,1009.7,1008.9,0.7,78,2.1,11.01,0.0
A242,19/04/2019,23,24.5,24.8,24.5,100,100,100,24.5,24.8,24.5,1010.3,1010.4,1009.7,0.4,129,1.3,-2.65,0.0
A242,20/04/2019,00,24.3,24.7,24.3,100,100,100,24.3,24.7,24.3,1010.8,1010.8,1010.3,0.4,91,3.2,-1.10,0.0
A242,20/04/2019,01,23.9,24.3,23.9,100,100,100,23.9,24.3,23.9,1012.0,1012.0,1010.8,0.5,109,1.3,-2.22,0.0
A242,20/04/2019,02,24.0,24.0,23.8,100,100,100,24.0,24.0,23.8,1012.2,1012.2,1012.0,0.5,66,1.3,-1.71,0.0
A242,20/04/2019,03,23.7,24.0,23.7,100,100,100,23.7,24.0,23.7,1011.6,1012.2,1011.6,0.5,127,1.3,-1.33,0.0
A242,20/04/2019,04,23.7,23.8,23.7,100,100,100,23.7,23.8,23.7,1010.9,1011.6,1010.9,0.6,65,1.1,-2.63,0.0
A242,20/04/2019,05,23.6,23.7,23.6,100,100,100,23.6,23.7,23.6,1010.4,1010.9,1010.4,0.2,121,1.1,-1.92,0.0
A242,20/04/2019,06,23.2,23.6,23.2,100,100,100,23.2,23.6,23.2,1009.9,1010.4,1009.9,0.3,143,0.8,-2.67,0.0
A242,20/04/2019,07,23.1,23.3,23.1,100,100,100,23.1,23.2,23.1,1009.9,1009.9,1009.7,0.3,134,1.0,-2.73,0.0
A242,20/04/2019,08,23.2,23.3,23.1,100,100,100,23.2,23.3,23.1,1009.9,1009.9,1009.8,0.4,99,0.7,-2.16,0.0
A242,20/04/2019,09,23.2,23.3,23.0,100,100,100,23.2,23.3,23.0,1010.2,1010.2,1009.9,0.4,115,1.0,-2.38,0.0
A242,20/04/2019,14,28.2,28.5,27.2,77,86,76,23.9,25.1,23.7,1012.6,1012.6,1012.5,2.9,52,6.5,1770.,0.0
A242,20/04/2019,10,23.6,23.6,23.2,100,100,100,23.6,23.6,23.2,1010.7,1010.7,1010.2,0.2,190,0.7,48.79,0.2
A242,20/04/2019,11,25.0,25.0,23.6,100,100,100,25.0,25.0,23.6,1011.6,1011.6,1010.7,1.1,33,2.6,428.6,0.0
A242,20/04/2019,12,26.3,26.7,25.0,89,100,89,24.4,25.7,24.3,1012.1,1012.1,1011.6,1.9,38,4.9,1435.,0.0
A242,20/04/2019,13,27.7,27.7,26.2,85,92,83,25.0,25.1,24.1,1012.5,1012.5,1012.1,1.9,44,5.7,1549.,0.0
A242,20/04/2019,15,28.7,29.1,28.0,74,80,72,23.6,25.0,23.3,1012.3,1012.6,1012.3,2.2,50,7.1,1796.,0.0
A242,20/04/2019,16,28.7,28.9,27.7,78,85,74,24.6,25.5,23.5,1011.5,1012.3,1011.5,1.4,54,5.7,1599.,0.0
A242,20/04/2019,17,27.7,29.7,26.9,86,92,73,25.3,26.6,23.4,1010.9,1011.5,1010.9,2.0,61,6.9,1780.,1.0
A242,20/04/2019,18,29.1,29.5,27.8,72,87,68,23.7,25.7,22.6,1010.3,1010.9,1010.3,2.9,57,7.4,2817.,0.0
A242,20/04/2019,19,28.9,29.3,28.3,72,76,69,23.4,23.9,22.9,1009.8,1010.3,1009.8,2.4,67,8.4,1948.,0.0
A242,20/04/2019,20,28.8,29.2,28.7,73,74,70,23.4,23.9,22.8,1009.5,1009.8,1009.5,2.0,68,7.7,1504.,0.0
A242,20/04/2019,21,26.9,29.0,26.9,82,82,70,23.6,24.0,22.7,1009.7,1009.7,1009.4,1.0,64,6.2,307.1,0.0
A242,20/04/2019,23,24.6,25.3,24.6,93,93,91,23.5,23.8,23.5,1010.5,1010.5,1009.9,0.6,62,2.7,-3.37,0.0
A242,20/04/2019,22,25.3,26.9,25.3,91,91,82,23.8,24.0,23.6,1010.0,1010.0,1009.7,1.0,66,3.4,29.71,0.0
A242,21/04/2019,00,24.2,24.6,24.1,97,97,93,23.6,23.6,23.4,1010.9,1010.9,1010.4,0.4,99,2.0,-3.54,0.0
A242,21/04/2019,01,23.7,24.2,23.7,98,98,97,23.4,23.6,23.3,1011.6,1011.6,1010.9,0.5,108,1.0,-3.52,0.0
A242,21/04/2019,02,23.3,23.7,23.3,100,100,98,23.3,23.6,23.3,1011.8,1011.9,1011.6,0.5,128,1.0,-3.47,0.0
A242,21/04/2019,03,23.1,23.3,23.1,100,100,100,23.1,23.3,23.1,1011.2,1011.8,1011.2,0.4,134,0.8,-3.43,0.0
A242,21/04/2019,04,23.6,23.7,23.1,100,100,100,23.6,23.7,23.1,1010.8,1011.2,1010.7,1.3,48,2.7,-1.83,0.0
A242,21/04/2019,05,23.1,23.5,23.1,100,100,100,23.1,23.5,23.1,1010.1,1010.8,1010.1,0.3,141,2.5,-2.60,0.0
A242,21/04/2019,13,27.5,27.6,26.4,79,90,79,23.5,25.1,23.3,1011.8,1011.8,1011.5,2.4,74,5.7,1610.,0.0
A242,21/04/2019,06,22.7,23.1,22.7,100,100,100,22.7,23.1,22.7,1009.5,1010.1,1009.5,0.6,144,1.2,-3.30,0.0
A242,21/04/2019,07,23.0,23.0,22.7,100,100,100,23.0,23.0,22.7,1009.3,1009.5,1009.3,0.3,66,1.1,-2.23,0.0
A242,21/04/2019,08,22.7,23.0,22.7,100,100,100,22.7,23.0,22.7,1009.5,1009.6,1009.3,0.8,145,1.3,-2.41,0.0
A242,21/04/2019,09,23.1,23.1,22.7,100,100,100,23.1,23.1,22.7,1009.7,1009.8,1009.5,0.4,143,1.5,-1.09,0.2
A242,21/04/2019,10,23.0,23.1,22.9,100,100,100,23.0,23.1,22.9,1010.3,1010.3,1009.7,0.3,157,0.7,50.37,0.0
A242,21/04/2019,11,24.7,24.8,23.0,100,100,100,24.7,24.8,23.0,1010.8,1010.8,1010.3,0.8,28,1.4,439.7,0.0
A242,21/04/2019,12,26.6,26.6,24.7,87,100,86,24.3,25.5,23.8,1011.5,1011.5,1010.8,1.7,21,3.6,1607.,0.0
A242,21/04/2019,14,28.2,28.5,27.4,75,82,72,23.4,24.8,23.0,1011.8,1011.9,1011.8,2.1,55,6.2,1914.,0.0
A242,21/04/2019,15,29.5,29.5,28.2,70,79,69,23.5,24.5,22.4,1011.4,1011.8,1011.4,2.3,37,6.3,2153.,0.0
A242,21/04/2019,16,30.2,30.2,28.7,66,74,66,23.0,24.0,22.7,1010.4,1011.5,1010.4,2.6,56,6.2,2079.,0.2
A242,21/04/2019,17,30.9,30.9,29.7,63,68,61,23.0,23.7,22.4,1009.8,1010.5,1009.8,2.0,48,6.2,2540.,0.0
A242,21/04/2019,18,28.9,30.9,28.9,73,75,63,23.6,24.3,22.5,1009.3,1009.8,1009.3,2.6,20,7.0,1686.,0.0
A242,21/04/2019,19,29.5,30.0,28.6,71,77,68,23.6,24.3,23.1,1008.8,1009.3,1008.8,2.7,34,6.6,1467.,0.0
A242,21/04/2019,20,28.7,29.5,27.7,75,81,70,23.9,24.4,23.2,1008.5,1008.8,1008.5,2.1,10,6.7,670.9,0.0
A242,21/04/2019,21,27.4,28.9,27.4,80,81,74,23.6,24.0,23.3,1008.7,1008.7,1008.4,1.5,29,6.3,373.9,0.0
A242,21/04/2019,22,26.0,27.4,26.0,89,89,80,24.1,24.5,23.6,1009.1,1009.1,1008.7,1.0,37,3.8,30.33,0.0
A242,21/04/2019,23,24.7,26.0,24.7,95,95,90,23.8,24.2,23.7,1009.5,1009.5,1009.1,0.7,38,2.2,-3.54,0.0
A242,22/04/2019,00,23.9,24.7,23.9,96,96,95,23.3,23.8,23.3,1010.3,1010.3,1009.5,0.4,88,1.4,-3.54,0.0
A242,22/04/2019,01,23.7,23.9,23.7,98,98,96,23.3,23.4,23.3,1011.1,1011.1,1010.3,0.2,117,0.9,-3.46,0.0
A242,22/04/2019,02,23.6,23.7,23.5,98,98,98,23.3,23.3,23.2,1011.7,1011.7,1011.1,0.2,133,1.2,-2.95,0.0
A242,22/04/2019,03,23.4,23.7,23.4,100,100,98,23.4,23.5,23.3,1011.2,1011.8,1011.2,0.4,142,0.9,-3.33,0.0
A242,22/04/2019,04,23.5,23.5,23.4,100,100,100,23.5,23.5,23.4,1010.4,1011.2,1010.4,0.3,179,0.9,-2.67,0.0
A242,22/04/2019,13,26.2,26.3,25.4,90,94,89,24.3,24.8,23.8,1011.0,1011.2,1010.9,0.9,198,2.1,901.3,0.0
A242,22/04/2019,05,23.5,23.6,23.5,100,100,100,23.5,23.6,23.5,1009.7,1010.4,1009.7,0.1,126,1.0,-2.02,0.0
A242,22/04/2019,06,23.6,23.6,23.5,100,100,100,23.6,23.6,23.5,1009.3,1009.7,1009.3,0.5,142,0.9,-2.08,0.0
A242,22/04/2019,07,23.4,23.6,23.4,100,100,100,23.4,23.6,23.4,1008.8,1009.3,1008.8,0.3,167,1.0,-2.49,0.0
A242,22/04/2019,08,23.5,23.5,23.3,100,100,100,23.5,23.5,23.3,1009.1,1009.1,1008.8,0.2,138,1.2,-2.25,0.0
A242,22/04/2019,14,26.9,28.1,26.2,83,90,81,23.8,25.5,23.8,1011.1,1011.1,1010.8,2.2,16,7.4,1930.,0.0
A242,22/04/2019,09,23.6,23.6,23.5,100,100,100,23.6,23.6,23.5,1009.3,1009.3,1009.1,0.3,170,0.7,-2.39,0.0
A242,22/04/2019,10,23.8,23.8,23.5,100,100,100,23.8,23.8,23.5,1009.6,1009.6,1009.3,0.3,171,1.2,51.03,0.0
A242,22/04/2019,11,24.6,24.6,23.8,97,100,97,24.0,24.6,23.8,1010.2,1010.2,1009.6,0.5,198,1.3,413.5,0.0
A242,22/04/2019,12,25.4,25.6,24.6,94,97,93,24.3,24.8,24.0,1010.9,1011.0,1010.2,0.5,113,1.4,561.7,0.0
A242,22/04/2019,15,27.0,27.3,25.5,90,93,83,25.2,25.7,23.8,1010.7,1011.3,1010.7,1.1,343,7.5,1283.,0.0
A242,22/04/2019,16,27.8,28.0,26.5,82,92,81,24.4,26.0,24.3,1009.5,1010.7,1009.5,1.4,18,3.3,1595.,0.0
A242,22/04/2019,17,29.5,30.4,27.8,76,85,72,24.8,26.6,24.2,1008.4,1009.5,1008.4,2.5,346,5.7,2858.,0.0
A242,22/04/2019,18,27.3,29.6,27.1,94,94,74,26.2,26.4,24.2,1007.7,1008.4,1007.7,0.7,215,5.7,902.4,3.2
A242,22/04/2019,19,26.9,27.4,26.9,95,96,93,26.1,26.4,26.0,1007.3,1007.8,1007.3,0.3,217,2.9,342.6,1.6
A242,22/04/2019,20,27.3,27.3,26.9,96,96,95,26.6,26.6,26.1,1007.2,1007.3,1007.0,0.4,154,1.3,329.1,0.0
A242,22/04/2019,21,26.7,27.4,26.7,95,96,95,25.8,26.7,25.7,1007.7,1007.7,1007.1,0.6,62,1.9,198.1,0.0
A242,22/04/2019,22,25.8,26.8,25.8,97,97,95,25.3,26.1,25.3,1008.3,1008.3,1007.7,0.6,56,1.6,14.60,0.0
A242,22/04/2019,23,25.3,25.8,25.3,98,98,97,25.0,25.3,24.9,1009.1,1009.1,1008.3,0.3,143,2.0,-3.05,0.0
A242,23/04/2019,00,25.0,25.3,25.0,100,100,98,25.0,25.1,24.8,1009.7,1009.7,1009.1,0.2,112,0.8,-3.06,0.0
A242,23/04/2019,01,24.6,25.0,24.6,100,100,100,24.6,24.9,24.6,1010.6,1010.6,1009.7,0.5,142,1.1,-3.36,0.0
A242,23/04/2019,02,24.4,24.6,24.4,100,100,100,24.4,24.6,24.4,1010.5,1010.6,1010.4,0.4,139,0.9,-2.85,0.0
A242,23/04/2019,03,24.1,24.4,24.1,100,100,100,24.1,24.4,24.1,1010.1,1010.5,1010.1,0.3,165,1.1,-2.73,0.0
A242,23/04/2019,04,24.0,24.1,24.0,100,100,100,24.0,24.1,24.0,1009.6,1010.1,1009.6,0.5,134,0.9,-2.56,0.0
A242,23/04/2019,05,23.8,24.0,23.8,100,100,100,23.8,24.0,23.8,1008.9,1009.6,1008.9,0.2,93,1.0,-2.21,0.0
A242,23/04/2019,06,23.9,23.9,23.8,100,100,100,23.9,23.9,23.8,1008.6,1008.9,1008.6,0.3,127,1.2,-1.90,0.0
A242,23/04/2019,07,23.8,23.9,23.8,100,100,100,23.8,23.9,23.8,1008.2,1008.6,1008.2,0.1,148,1.0,-1.38,0.0
A242,23/04/2019,08,23.8,23.8,23.7,100,100,100,23.8,23.8,23.7,1008.8,1008.8,1008.2,0.3,77,1.4,-1.88,0.0
A242,23/04/2019,14,24.2,24.3,24.1,100,100,100,24.2,24.3,24.1,1012.7,1012.8,1012.6,0.7,168,2.4,116.2,4.2
A242,23/04/2019,09,23.7,23.8,23.7,100,100,100,23.7,23.8,23.7,1009.1,1009.1,1008.8,0.3,167,0.9,-1.12,0.0
A242,23/04/2019,10,24.0,24.0,23.7,100,100,100,24.0,24.0,23.7,1009.8,1009.8,1009.0,0.6,161,1.2,28.17,0.0
A242,23/04/2019,11,24.4,24.4,24.0,100,100,100,24.4,24.4,24.0,1011.0,1011.0,1009.8,0.3,106,1.3,82.09,0.4
A242,23/04/2019,12,24.4,24.5,24.4,100,100,100,24.4,24.5,24.4,1012.1,1012.2,1011.0,1.0,71,3.5,30.21,7.8
A242,23/04/2019,13,24.3,24.4,24.2,100,100,100,24.3,24.4,24.2,1012.6,1012.6,1012.1,0.6,53,3.0,52.14,4.6
A242,23/04/2019,15,23.9,24.3,23.9,100,100,100,23.9,24.3,23.9,1012.9,1013.1,1012.7,1.2,183,3.9,104.4,11.4
A242,23/04/2019,16,23.8,23.9,23.8,100,100,100,23.8,23.9,23.8,1011.6,1012.9,1011.6,0.7,201,3.1,56.70,7.2
A242,23/04/2019,17,23.5,23.8,23.5,100,100,100,23.5,23.8,23.5,1010.6,1011.6,1010.6,0.8,201,1.8,86.59,5.6
A242,23/04/2019,18,23.6,23.7,23.3,100,100,100,23.6,23.7,23.3,1010.1,1010.6,1010.1,0.4,87,1.7,174.9,4.2
A242,23/04/2019,19,23.9,23.9,23.5,100,100,100,23.9,23.9,23.5,1009.3,1010.1,1009.3,0.6,19,1.3,339.7,0.6
A242,23/04/2019,20,23.9,24.0,23.7,100,100,100,23.9,24.0,23.7,1008.7,1009.3,1008.7,1.2,291,2.1,310.7,0.4
A242,23/04/2019,21,24.0,24.1,23.8,100,100,100,24.0,24.0,23.8,1009.1,1009.1,1008.7,0.3,121,2.2,173.4,0.0
A242,23/04/2019,22,23.6,24.0,23.6,100,100,100,23.6,24.0,23.6,1009.7,1009.7,1009.1,0.5,135,1.0,17.99,0.0
A242,23/04/2019,23,23.4,23.6,23.4,100,100,100,23.4,23.6,23.4,1009.9,1009.9,1009.7,0.1,272,0.9,-2.36,0.0
A242,24/04/2019,00,23.2,23.4,23.2,100,100,100,23.2,23.4,23.2,1010.6,1010.6,1009.9,0.5,153,0.8,-2.25,0.0
A242,24/04/2019,01,23.4,23.5,23.2,100,100,100,23.4,23.5,23.2,1011.4,1011.4,1010.6,0.4,179,0.9,-1.94,0.0
A242,24/04/2019,02,23.5,23.5,23.4,100,100,100,23.5,23.5,23.4,1011.7,1011.8,1011.4,0.5,249,1.5,-2.04,0.0
A242,24/04/2019,03,23.4,23.5,23.4,100,100,100,23.4,23.5,23.4,1011.4,1011.7,1011.4,0.5,283,1.5,-1.99,0.0
A242,24/04/2019,04,23.4,23.5,23.4,100,100,100,23.4,23.5,23.4,1010.8,1011.4,1010.8,0.8,211,1.4,-0.86,0.0
A242,24/04/2019,05,23.5,23.5,23.4,100,100,100,23.5,23.5,23.4,1010.0,1010.8,1010.0,0.5,270,2.3,-1.87,0.2
A242,24/04/2019,06,23.4,23.5,23.4,100,100,100,23.4,23.5,23.4,1009.6,1010.0,1009.6,0.4,178,2.0,-2.07,0.6
A242,24/04/2019,13,23.8,23.9,23.7,100,100,100,23.8,23.9,23.7,1013.3,1013.5,1013.0,1.3,222,2.7,129.3,6.2
A242,24/04/2019,07,23.5,23.5,23.4,100,100,100,23.5,23.5,23.4,1009.7,1009.7,1009.5,0.3,247,1.2,-1.53,2.6
A242,24/04/2019,08,23.4,23.5,23.4,100,100,100,23.4,23.5,23.4,1010.1,1010.1,1009.7,0.4,236,1.7,-0.55,3.2
A242,24/04/2019,09,23.4,23.5,23.4,100,100,100,23.4,23.4,23.4,1010.4,1010.4,1010.1,0.2,241,1.2,-1.61,2.2
A242,24/04/2019,10,23.4,23.5,23.4,100,100,100,23.4,23.5,23.4,1011.1,1011.1,1010.3,0.5,159,1.8,14.93,0.2
A242,24/04/2019,11,23.7,23.9,23.4,100,100,100,23.7,23.9,23.4,1012.2,1012.2,1011.1,0.5,175,1.5,201.1,0.6
A242,24/04/2019,12,23.8,23.9,23.7,100,100,100,23.8,23.8,23.7,1013.0,1013.0,1012.2,1.0,221,1.8,59.00,4.4
A242,24/04/2019,14,24.3,24.3,23.8,100,100,100,24.3,24.3,23.8,1013.4,1013.6,1013.2,1.1,215,2.7,237.1,4.8
A242,24/04/2019,15,24.9,25.0,24.3,95,100,95,24.1,24.9,24.1,1013.2,1013.5,1013.1,1.3,220,3.6,892.8,0.0
A242,24/04/2019,16,25.0,25.1,24.5,96,96,93,24.2,24.4,23.6,1011.9,1013.2,1011.9,1.5,254,5.1,881.6,0.0
A242,24/04/2019,17,24.7,25.0,24.6,100,100,95,24.7,24.7,23.9,1010.8,1011.9,1010.8,0.5,197,3.5,149.4,1.4
A242,24/04/2019,18,24.2,24.7,24.2,95,100,95,23.4,24.7,23.4,1010.5,1011.1,1010.5,0.4,349,1.7,383.2,1.0
A242,24/04/2019,19,24.6,24.9,24.2,94,97,92,23.5,24.2,23.1,1009.8,1010.5,1009.8,1.0,2,2.2,611.7,0.0
A242,24/04/2019,20,25.6,25.7,24.5,88,94,86,23.4,23.7,22.3,1009.7,1009.9,1009.6,1.5,39,2.7,1350.,0.0
A242,24/04/2019,21,25.6,26.1,25.6,95,95,87,24.7,24.8,23.4,1009.7,1009.7,1009.4,0.4,122,2.7,428.7,0.0
A242,24/04/2019,22,24.9,25.6,24.8,97,97,95,24.4,24.8,24.3,1010.4,1010.4,1009.7,0.8,49,1.8,33.33,0.0
A242,24/04/2019,23,24.6,24.9,24.6,100,100,97,24.6,24.7,24.3,1010.4,1010.4,1010.1,1.0,30,2.0,-2.50,0.0
A242,25/04/2019,00,24.2,24.6,24.2,100,100,100,24.2,24.6,24.2,1010.7,1010.7,1010.4,0.4,71,2.0,-2.48,0.2
A242,25/04/2019,11,24.3,24.4,24.1,100,100,100,24.3,24.4,24.1,1012.0,1012.0,1011.0,0.6,197,2.0,218.7,2.0
A242,25/04/2019,01,24.3,24.3,24.2,100,100,100,24.3,24.3,24.2,1011.6,1011.6,1010.7,0.3,18,1.3,-1.37,0.0
A242,25/04/2019,02,24.2,24.3,24.1,100,100,100,24.2,24.3,24.1,1012.2,1012.2,1011.6,0.4,162,0.7,-1.04,0.0
A242,25/04/2019,03,24.2,24.2,24.2,100,100,100,24.2,24.2,24.2,1011.8,1012.2,1011.8,0.2,114,1.0,-0.76,0.8
A242,25/04/2019,04,24.2,24.2,24.2,100,100,100,24.2,24.2,24.2,1011.4,1011.8,1011.4,0.4,60,0.9,0.057,0.0
A242,25/04/2019,05,24.1,24.2,24.1,100,100,100,24.1,24.2,24.1,1010.5,1011.4,1010.5,0.3,53,0.8,-0.83,0.0
A242,25/04/2019,06,24.1,24.2,24.0,100,100,100,24.1,24.2,24.1,1010.0,1010.5,1010.0,0.3,121,0.8,-1.15,0.0
A242,25/04/2019,07,24.1,24.2,24.1,100,100,100,24.1,24.2,24.1,1010.1,1010.1,1009.9,0.4,148,1.1,-0.43,2.0
A242,25/04/2019,08,24.1,24.1,24.0,100,100,100,24.1,24.1,24.0,1010.5,1010.5,1009.9,0.4,36,1.5,-0.26,1.8
A242,25/04/2019,09,24.1,24.1,24.0,100,100,100,24.1,24.1,24.0,1010.6,1010.6,1010.2,0.3,253,1.3,-0.09,1.6
A242,25/04/2019,12,25.0,25.0,24.3,100,100,100,25.0,25.0,24.3,1012.6,1012.6,1012.1,0.4,19,1.5,356.5,2.2
A242,25/04/2019,10,24.2,24.2,24.1,100,100,100,24.2,24.2,24.1,1011.0,1011.0,1010.6,0.7,158,1.3,25.56,3.4
A242,25/04/2019,13,25.3,25.4,24.9,100,100,100,25.3,25.4,24.9,1012.6,1012.7,1012.3,0.5,68,3.3,651.2,0.2
A242,25/04/2019,14,25.3,25.6,25.2,100,100,100,25.3,25.6,25.2,1012.5,1012.7,1012.4,0.6,131,3.3,407.1,5.0
A242,25/04/2019,15,26.5,26.6,25.2,94,100,93,25.4,26.1,24.7,1011.9,1012.5,1011.9,1.2,124,4.1,1546.,1.2
A242,25/04/2019,16,27.8,28.0,26.3,87,94,86,25.3,26.3,24.6,1010.8,1011.9,1010.8,0.8,71,3.9,2126.,0.2
A242,25/04/2019,17,27.2,29.2,27.2,87,88,79,24.9,26.1,24.6,1010.3,1010.8,1009.9,1.7,78,4.5,1857.,5.4
A242,25/04/2019,18,25.9,27.2,25.7,97,97,88,25.3,26.2,24.7,1009.7,1010.3,1009.7,1.2,138,5.4,428.4,13.6
A242,25/04/2019,19,27.5,27.5,25.9,93,97,93,26.2,26.6,25.5,1008.9,1009.7,1008.9,1.2,30,2.9,963.7,0.2
A242,25/04/2019,20,27.0,28.0,26.8,90,93,86,25.2,26.4,24.7,1009.0,1009.0,1008.8,1.3,67,4.4,733.1,0.0
A242,25/04/2019,21,25.8,27.1,25.8,93,93,88,24.6,25.6,24.1,1009.6,1009.6,1008.9,0.9,66,5.2,202.7,0.0
A242,25/04/2019,22,25.1,25.8,25.1,97,97,93,24.6,24.9,24.5,1010.3,1010.3,1009.6,0.6,69,3.3,18.95,0.0
A242,25/04/2019,23,24.6,25.1,24.6,100,100,97,24.6,24.7,24.2,1011.1,1011.1,1010.3,0.5,84,1.3,-2.51,0.0
